ad5dndclg,"一掷千金-俱乐部","Deal Or No Deal Club (Bellfruit) (Adder 5) (set 21)",
ad5dndd,"一掷千金","Deal Or No Deal (Bellfruit) (Adder 5) (set 5)",
ad5dnddd,"一掷千金-双打赌注","Deal Or No Deal Double Deal Or No Deal (Bellfruit) (Adder 5) (set 1)",
ad5dnddda,"一掷千金-双打赌注","Deal Or No Deal Double Deal Or No Deal (Bellfruit) (Adder 5) (set 2)",
ad5dnde,"一掷千金","Deal Or No Deal (Bellfruit) (Adder 5) (set 6)",
ad5dndf,"一掷千金","Deal Or No Deal (Bellfruit) (Adder 5) (set 7)",
ad5dndg,"一掷千金","Deal Or No Deal (Bellfruit) (Adder 5) (set 8)",
ad5dndh,"一掷千金","Deal Or No Deal (Bellfruit) (Adder 5) (set 9)",
ad5dndi,"一掷千金","Deal Or No Deal (Bellfruit) (Adder 5) (set 10)",
ad5dndj,"一掷千金","Deal Or No Deal (Bellfruit) (Adder 5) (set 11)",
ad5dndk,"一掷千金","Deal Or No Deal (Bellfruit) (Adder 5) (set 12)",
ad5dndl,"一掷千金","Deal Or No Deal (Bellfruit) (Adder 5) (set 13)",
ad5dndm,"一掷千金","Deal Or No Deal (Bellfruit) (Adder 5) (set 14)",
ad5dndn,"一掷千金","Deal Or No Deal (Bellfruit) (Adder 5) (set 15)",
ad5dndo,"一掷千金","Deal Or No Deal (Bellfruit) (Adder 5) (set 16)",
ad5dndp,"一掷千金","Deal Or No Deal (Bellfruit) (Adder 5) (set 17)",
ad5dndpg,"一掷千金-完美游戏","Deal Or No Deal The Perfect Game (Bellfruit) (Adder 5) (set 1)",
ad5dndpga,"一掷千金-完美游戏","Deal Or No Deal The Perfect Game (Bellfruit) (Adder 5) (set 2)",
ad5dndpgb,"一掷千金-完美游戏","Deal Or No Deal The Perfect Game (Bellfruit) (Adder 5) (set 3)",
ad5dndpgc,"一掷千金-完美游戏","Deal Or No Deal The Perfect Game (Bellfruit) (Adder 5) (set 4)",
ad5dndpl,"一掷千金-白金版","Deal Or No Deal Platinum (Bellfruit) (Adder 5) (set 1)",
ad5dndpla,"一掷千金-白金版","Deal Or No Deal Platinum (Bellfruit) (Adder 5) (set 2)",
ad5dndplb,"一掷千金-白金版","Deal Or No Deal Platinum (Bellfruit) (Adder 5) (set 3)",
ad5dndplc,"一掷千金-白金版","Deal Or No Deal Platinum (Bellfruit) (Adder 5) (set 4)",
ad5dndq,"一掷千金","Deal Or No Deal (Bellfruit) (Adder 5) (set 18)",
ad5dndr,"一掷千金","Deal Or No Deal (Bellfruit) (Adder 5) (set 19)",
ad5dndu,"一掷千金","Deal Or No Deal (Bellfruit) (Adder 5) (set 22)",
ad5dndv,"一掷千金","Deal Or No Deal (Bellfruit) (Adder 5) (set 23)",
ad5gldmn,"金矿","Gold Mine (Bellfruit) (Adder 5) (set 1)",
ad5gldmna,"金矿","Gold Mine (Bellfruit) (Adder 5) (set 2)",
ad5gldmnb,"金矿","Gold Mine (Bellfruit) (Adder 5) (set 3)",
ad5gldmnc,"金矿","Gold Mine (Bellfruit) (Adder 5) (set 4)",
ad5gldmnd,"金矿","Gold Mine (Bellfruit) (Adder 5) (set 5)",
ad5gldmne,"金矿","Gold Mine (Bellfruit) (Adder 5) (set 6)",
ad5gldmnf,"金矿","Gold Mine (Bellfruit) (Adder 5) (set 7)",
ad5gldmng,"金矿","Gold Mine (Bellfruit) (Adder 5) (set 8)",
ad5gldmnh,"金矿","Gold Mine (Bellfruit) (Adder 5) (set 9)",
ad5gldmni,"金矿","Gold Mine (Bellfruit) (Adder 5) (set 10)",
ad5gldmnj,"金矿","Gold Mine (Bellfruit) (Adder 5) (set 11)",
ad5gldmnk,"金矿","Gold Mine (Bellfruit) (Adder 5) (set 12)",
ad5gldwn,"黄金赢家","Golden Winner (Mazooma) (Adder 5) (set 1)",
ad5gldwna,"黄金赢家","Golden Winner (Mazooma) (Adder 5) (set 2)",
ad5hir,"赌王","Hi Roller (Bellfruit) (Adder 5) (set 1)",
ad5hira,"赌王","Hi Roller (Bellfruit) (Adder 5) (set 2)",
ad5hirb,"赌王","Hi Roller (Bellfruit) (Adder 5) (set 3)",
ad5hirc,"赌王","Hi Roller (Bellfruit) (Adder 5) (set 4)",
ad5hircl,"赌王俱乐部","Hi Roller Club (Bellfruit) (Adder 5) (set 1)",
ad5hircla,"赌王俱乐部","Hi Roller Club (Bellfruit) (Adder 5) (set 2)",
ad5hirclb,"赌王俱乐部","Hi Roller Club (Bellfruit) (Adder 5) (set 3)",
ad5jckmo,"头奖大富翁","Jackpot Monopoly (PR2226, MAZNJACM) (Mazooma) (Adder 5) (set 1)",
ad5jckmoa,"头奖大富翁","Jackpot Monopoly (PR2226, MAZNJACM) (Mazooma) (Adder 5) (set 2)",
ad5jckmob,"头奖大富翁","Jackpot Monopoly (PR2253, MAZNJACM) (Mazooma) (Adder 5)",
ad5jckmoc,"头奖大富翁","Jackpot Monopoly (PR2226, MAZNJACM) (Mazooma) (Adder 5) (set 3)",
ad5jckmod,"头奖大富翁","Jackpot Monopoly (PR2226, MAZPJACM) (Mazooma) (Adder 5) (set 1)",
ad5jckmoe,"头奖大富翁","Jackpot Monopoly (PR2226, MAZPJACM) (Mazooma) (Adder 5) (set 2)",
ad5mcob,"蒙特卡罗赌场","Monte Carlo Or Bust (Qps) (Adder 5) (set 1)",
ad5mcoba,"蒙特卡罗赌场","Monte Carlo Or Bust (Qps) (Adder 5) (set 2)",
ad5mcobb,"蒙特卡罗赌场","Monte Carlo Or Bust (Qps) (Adder 5) (set 3)",
ad5mcobc,"蒙特卡罗赌场","Monte Carlo Or Bust (Qps) (Adder 5) (set 4)",
ad5monop,"随意大富翁","Random Monopoly (PR2217, MAZNRNDN) (Mazooma) (Adder 5) (set 1)",
ad5monopa,"随意大富翁","Random Monopoly (PR2217, MAZNRNDN) (Mazooma) (Adder 5) (set 2)",
ad5monopb,"随意大富翁","Random Monopoly (PR2217, MAZNRNDN) (Mazooma) (Adder 5) (set 3)",
ad5monopc,"随意大富翁","Random Monopoly (PR2217, MAZNRNDN) (Mazooma) (Adder 5) (set 4)",
ad5monopd,"随意大富翁","Random Monopoly (PR2221, MAZNRNDN) (Mazooma) (Adder 5) (set 1)",
ad5monope,"随意大富翁","Random Monopoly (PR2221, MAZNRNDN) (Mazooma) (Adder 5) (set 2)",
ad5monopf,"随意大富翁","Random Monopoly (PR2217, MAZPRNDN) (Mazooma) (Adder 5) (set 1)",
ad5monopg,"随意大富翁","Random Monopoly (PR2217, MAZPRNDN) (Mazooma) (Adder 5) (set 2)",
ad5monoph,"随意大富翁","Random Monopoly (PR2217, MAZPRNDN) (Mazooma) (Adder 5) (set 3)",
ad5monopi,"随意大富翁","Random Monopoly (PR2217, MAZPRNDN) (Mazooma) (Adder 5) (set 4)",
ad5monopj,"随意大富翁","Random Monopoly (PR2221, MAZPRNDN) (Mazooma) (Adder 5) (set 1)",
ad5monopk,"随意大富翁","Random Monopoly (PR2221, MAZPRNDN) (Mazooma) (Adder 5) (set 2)",
ad5mowow,"大富翁-财源滚滚","Monopoly Wheel Of Wealth (PR2365, MAZNBPFP) (Mazooma) (Adder 5) (set 1)",
ad5mowowa,"大富翁-财源滚滚","Monopoly Wheel Of Wealth (PR2365, MAZNWOWT) (Mazooma) (Adder 5) (set 1)",
ad5mowowb,"大富翁-财源滚滚","Monopoly Wheel Of Wealth (PR2365, MAZNWOWT) (Mazooma) (Adder 5) (set 2)",
ad5mowowc,"大富翁-财源滚滚","Monopoly Wheel Of Wealth (PR2389, MAZNWWBU) (Mazooma) (Adder 5)",
ad5mowowd,"大富翁-财源滚滚","Monopoly Wheel Of Wealth (PR2365, MAZNMWOW) (Mazooma) (Adder 5)",
ad5mowowe,"大富翁-财源滚滚","Monopoly Wheel Of Wealth (PR2365, MAZPBPFP) (Mazooma) (Adder 5) (set 1)",
ad5mowowf,"大富翁-财源滚滚","Monopoly Wheel Of Wealth (PR2365, MAZPWOWT) (Mazooma) (Adder 5) (set 1)",
ad5mowowg,"大富翁-财源滚滚","Monopoly Wheel Of Wealth (PR2365, MAZPWOWT) (Mazooma) (Adder 5) (set 2)",
ad5mowowh,"大富翁-财源滚滚","Monopoly Wheel Of Wealth (PR2389, MAZPWWBU) (Mazooma) (Adder 5)",
ad5mowowi,"大富翁-财源滚滚","Monopoly Wheel Of Wealth (PR2365, MAZPMWOW) (Mazooma) (Adder 5)",
ad5mowowj,"大富翁-财源滚滚","Monopoly Wheel Of Wealth (PR3075) (Adder 5) (set 1)",
ad5mowowk,"大富翁-财源滚滚","Monopoly Wheel Of Wealth (PR3075) (Adder 5) (set 2)",
ad5mowowl,"大富翁-财源滚滚","Monopoly Wheel Of Wealth (PR2365, MAZNBPFP) (Mazooma) (Adder 5) (set 2)",
ad5mowowm,"大富翁-财源滚滚","Monopoly Wheel Of Wealth (PR2365, MAZPBPFP) (Mazooma) (Adder 5) (set 2)",
ad5mr2r,"大富翁-财富之路","Monopoly Road To Riches (Mazooma) (Adder 5) (set 1)",
ad5mr2ra,"大富翁-财富之路","Monopoly Road To Riches (Mazooma) (Adder 5) (set 2)",
ad5mr2rb,"大富翁-财富之路","Monopoly Road To Riches (Mazooma) (Adder 5) (set 3)",
ad5mr2rc,"大富翁-财富之路","Monopoly Road To Riches (Mazooma) (Adder 5) (set 4)",
ad5mr2rd,"大富翁-财富之路","Monopoly Road To Riches (Mazooma) (Adder 5) (set 5)",
ad5mr2re,"大富翁-财富之路","Monopoly Road To Riches (Mazooma) (Adder 5) (set 6)",
ad5mr2rf,"大富翁-财富之路","Monopoly Road To Riches (Mazooma) (Adder 5) (set 7)",
ad5mr2rg,"大富翁-财富之路","Monopoly Road To Riches (Mazooma) (Adder 5) (set 8)",
ad5mr2rh,"大富翁-财富之路","Monopoly Road To Riches (Mazooma) (Adder 5) (set 9)",
ad5mww,"随意大富翁-世界奇遇","Random Monopoly Wonders Of The World (PR2284) (Mazooma) (Adder 5)",
ad5mwwa,"随意大富翁-世界奇遇","Random Monopoly Wonders Of The World (PR2291) (Mazooma) (Adder 5)",
ad5pking,"扑克王","Poker King (Bellfruit) (Adder 5) (set 1)",
ad5pkinga,"扑克王","Poker King (Bellfruit) (Adder 5) (set 2)",
ad5pp,"顽皮豹","Pink Panther (PR2283, QPSNPINK) (Mazooma) (Adder 5) (set 1)",
ad5ppa,"顽皮豹","Pink Panther (PR2283, QPSNPINK) (Mazooma) (Adder 5) (set 2)",
ad5ppb,"顽皮豹","Pink Panther (PR2267, MAZNPINK) (Mazooma) (Adder 5) (set 1)",
ad5ppbtb,"顽皮豹-破坏银行","Pink Panther Break The Bank (PR2304, QPSNPPBB) (Qps) (Adder 5) (set 1)",
ad5ppbtba,"顽皮豹-破坏银行","Pink Panther Break The Bank (PR2304, QPSNPPBB) (Qps) (Adder 5) (set 2)",
ad5ppbtbb,"顽皮豹-破坏银行","Pink Panther Break The Bank (PR2304, QPSPPPBB) (Qps) (Adder 5) (set 1)",
ad5ppbtbc,"顽皮豹-破坏银行","Pink Panther Break The Bank (PR2304, QPSPPPBB) (Qps) (Adder 5) (set 2)",
ad5ppc,"顽皮豹","Pink Panther (PR2267, MAZNPINK) (Mazooma) (Adder 5) (set 2)",
ad5ppd,"顽皮豹","Pink Panther (MAZNPINK) (Mazooma) (Adder 5) (set 1)",
ad5ppe,"顽皮豹","Pink Panther (MAZNPINK) (Mazooma) (Adder 5) (set 2)",
ad5ppf,"顽皮豹","Pink Panther (PR2283, QPSPPINK) (Mazooma) (Adder 5) (set 1)",
ad5ppg,"顽皮豹","Pink Panther (PR2283, QPSPPINK) (Mazooma) (Adder 5) (set 2)",
ad5pph,"顽皮豹","Pink Panther (PR2267, MAZPPINK) (Mazooma) (Adder 5)",
ad5ppi,"顽皮豹","Pink Panther (MAZPPINK) (Mazooma) (Adder 5) (set 1)",
ad5ppj,"顽皮豹","Pink Panther (MAZPPINK) (Mazooma) (Adder 5) (set 2)",
ad5rapid,"极速代价","Rapid Pay (Bellfruit) (Adder 5) (set 1)",
ad5rapida,"极速代价","Rapid Pay (Bellfruit) (Adder 5) (set 2)",
ad5rcash,"现金卷钞","Reel Cash (Mazooma) (Adder 5) (set 1)",
ad5rcasha,"现金卷钞","Reel Cash (Mazooma) (Adder 5) (set 2)",
ad5rroul,"轮盘对赌","Reel Roulette (QPSNRLRO) (Mazooma) (Adder 5)",
ad5rroula,"轮盘对赌","Reel Roulette (QPSPRLRO) (Mazooma) (Adder 5)",
ad5rroulb,"轮盘对赌","Reel Roulette (MAZNRERO) (Mazooma) (Adder 5)",
ad5rroulc,"轮盘对赌","Reel Roulette (MAZPRERO) (Mazooma) (Adder 5)",
ad5rsclb,"随意轮盘俱乐部","Random Spinner Club (PR1669, BFGNRNDN) (Bellfruit) (Adder 5) (set 1)",
ad5rsclba,"随意轮盘俱乐部","Random Spinner Club (PR1826, BFGNRNDN) (Bellfruit) (Adder 5) (set 1)",
ad5rsclbb,"随意轮盘俱乐部","Random Spinner Club (PR1826, BFGNRNDN) (Bellfruit) (Adder 5) (set 2)",
ad5rsclbc,"随意轮盘俱乐部","Random Spinner Club (PR1669, BFGNRNDN) (Bellfruit) (Adder 5) (set 2)",
ad5rsclbd,"随意轮盘俱乐部","Random Spinner Club (PR1669, BFGNRNDN) (Bellfruit) (Adder 5) (set 3)",
ad5rsclbe,"随意轮盘俱乐部","Random Spinner Club (PR1669, BFGNRNDN) (Bellfruit) (Adder 5) (set 4)",
ad5rsclbf,"随意轮盘俱乐部","Random Spinner Club (PR1669, BFGPRNDN) (Bellfruit) (Adder 5) (set 1)",
ad5rsclbg,"随意轮盘俱乐部","Random Spinner Club (PR1826, BFGPRNDN) (Bellfruit) (Adder 5) (set 1)",
ad5rsclbh,"随意轮盘俱乐部","Random Spinner Club (PR1826, BFGPRNDN) (Bellfruit) (Adder 5) (set 2)",
ad5rsclbi,"随意轮盘俱乐部","Random Spinner Club (PR1669, BFGPRNDN) (Bellfruit) (Adder 5) (set 2)",
ad5rsclbj,"随意轮盘俱乐部","Random Spinner Club (PR1669, BFGPRNDN) (Bellfruit) (Adder 5) (set 3)",
ad5rsnw,"随意轮盘赢家","Random Spin 'n' Win (PR2226, MAZNRNDN) (Mazooma) (Adder 5) (set 1)",
ad5rsnwa,"随意轮盘赢家","Random Spin 'n' Win (PR2226, MAZNRNDN) (Mazooma) (Adder 5) (set 2)",
ad5rsnwb,"随意轮盘赢家","Random Spin 'n' Win (PR2226, MAZPRNDN) (Mazooma) (Adder 5) (set 1)",
ad5rsnwc,"随意轮盘赢家","Random Spin 'n' Win (PR2226, MAZPRNDN) (Mazooma) (Adder 5) (set 2)",
ad5rspin,"随意轮盘","Random Spinner (PR1669, BFGNRNDN) (Bellfruit) (Adder 5) (set 1)",
ad5rspinb,"随意轮盘","Random Spinner (PR1669, BFGPRNDN) (Bellfruit) (Adder 5) (set 2)",
ad5rspinc,"随意轮盘","Random Spinner (Bellfruit) (Adder 5) (set 1)",
ad5rsrm,"罗尼奥沙利文-火箭金钱","Ronnie O'Sullivan's Rocket Money (Bellfruit) (Adder 5) (set 1)",
ad5rsrma,"罗尼奥沙利文-火箭金钱","Ronnie O'Sullivan's Rocket Money (Bellfruit) (Adder 5) (set 2)",
ad5rsrr,"罗尼奥沙利文-火箭金钱","Ronnie O'Sullivan's Rocket Money (Bellfruit) (Adder 5) (set 3)",
ad5rsrra,"罗尼奥沙利文-火箭金钱","Ronnie O'Sullivan's Rocket Money (Bellfruit) (Adder 5) (set 4)",
ad5rwclb,"随意赢家俱乐部","Random Winner Club (PR1756, BFGNRWSX) (Bellfruit) (Adder 5) (set 1)",
ad5rwclba,"随意赢家俱乐部","Random Winner Club (PR1756, BFGNRWSX) (Bellfruit) (Adder 5) (set 2)",
ad5rwclbb,"随意赢家俱乐部","Random Winner Club (PR1756, BFGPRWSX) (Bellfruit) (Adder 5) (set 1)",
ad5rwclbc,"随意赢家俱乐部","Random Winner Club (PR1756, BFGPRWSX) (Bellfruit) (Adder 5) (set 2)",
ad5rwclbd,"随意赢家俱乐部","Random Winner Club (PR1757, BFGPRWCL) (Bellfruit) (Adder 5)",
ad5rwclbe,"随意赢家俱乐部","Random Winner Club (PR1757, BFGNRWCL) (Bellfruit) (Adder 5)",
ad5sslam,"超级一掷","Super Slam (Bellfruit) (Adder 5) (set 1)",
ad5sslama,"超级一掷","Super Slam (Bellfruit) (Adder 5) (set 2)",
ad5sslamb,"超级一掷","Super Slam (Bellfruit) (Adder 5) (set 3)",
ad5sslamc,"超级一掷","Super Slam (Bellfruit) (Adder 5) (set 4)",
ad5sslamd,"超级一掷","Super Slam (Bellfruit) (Adder 5) (set 5)",
ad5sslame,"超级一掷","Super Slam (Bellfruit) (Adder 5) (set 6)",
ad5sslamf,"超级一掷","Super Slam (Bellfruit) (Adder 5) (set 7)",
ad5tornc,"龙卷风俱乐部","Tornado Club (PR1629, 5.5, rv 8, BFGNTORD) (Bellfruit) (Adder 5)",
ad5tornca,"龙卷风俱乐部","Tornado Club (PR1629, 5.8, rv 7, BFGNTORD) (Bellfruit) (Adder 5)",
ad5torncb,"龙卷风俱乐部","Tornado Club (PR1629, 5.5, rv 8, BFGPTORD) (Bellfruit) (Adder 5)",
ad5torncc,"龙卷风俱乐部","Tornado Club (PR1629, 5.8, rv 7, BFGPTORD) (Bellfruit) (Adder 5)",
ad5torncd,"龙卷风俱乐部","Tornado Club (PR1627, 0.1, rv 1, BFGPTORN) (Bellfruit) (Adder 5)",
ad5tornce,"龙卷风俱乐部","Tornado Club (PR1627, 0.1, rv 1, BFGNTORN) (Bellfruit) (Adder 5)",
ad5vlv,"拉斯维加斯万岁","Viva Las Vegas (Bellfruit) (Adder 5) (set 1)",
ad5vlvb,"拉斯维加斯万岁","Viva Las Vegas (Bellfruit) (Adder 5) (set 2)",
ad5vlvc,"拉斯维加斯万岁","Viva Las Vegas (Bellfruit) (Adder 5) (set 3)",
ad5vlvd,"拉斯维加斯万岁","Viva Las Vegas (Bellfruit) (Adder 5) (set 4)",
ad5vlve,"拉斯维加斯万岁","Viva Las Vegas (Bellfruit) (Adder 5) (set 5)",
ad5vlvf,"拉斯维加斯万岁","Viva Las Vegas (Bellfruit) (Adder 5) (set 6)",
ad5vpa,"实况扑克王","Video Poker Ace (Bellfruit) (Adder 5) (set 1)",
ad5vpaa,"实况扑克王","Video Poker Ace (Bellfruit) (Adder 5) (set 2)",
ad5vpab,"实况扑克王","Video Poker Ace (Bellfruit) (Adder 5) (set 3)",
ad5vpac,"实况扑克王","Video Poker Ace (Bellfruit) (Adder 5) (set 4)",
adillor,"犰狳赛跑","Armadillo Racing (World, AM2 Ver.A)",
adonis,"花花公子","Adonis (0200751V, NSW/ACT)",
adonisa,"花花公子","Adonis (0100751V, NSW/ACT)",
adonisa6,"花花公子","Adonis (0151178, US)",
adonisce,"花花公子-现金快递","Adonis - Cash Express (0201005V, NSW/ACT)",
adonisu,"花花公子","Adonis (BHG1508, US)",
adults,"未成年限制","Adults Only (Ukraine, V. 43.23)",
advsnha,"指导员家用大型电玩","Advision Home Arcade",
aerfboo2,"音速战机","Aero Fighters (bootleg, set 2)",
aerfboot,"音速战机","Aero Fighters (bootleg, set 1)",
aeroboto,"变形Z战队","Aeroboto",
aerofgt,"四国战机","Aero Fighters (World / USA + Canada / Korea / Hong Kong / Taiwan) (newer hardware)",
aerofgtb,"四国战机","Aero Fighters (Taiwan / Japan, set 1)",
aerofgtc,"四国战机","Aero Fighters (Taiwan / Japan, set 2)",
aerofgtddj,"四国战机最强火力","Aero Fighters Ultimate Firepower",
aerofgts,"音速战机特别版","Aero Fighters Special (USA)",
aerolitos,"爆破彗星","Aerolitos (Spanish bootleg of Asteroids)",
afighter,"战斗任务","Action Fighter (FD1089A 317-0018)",
afightera,"战斗任务","Action Fighter (unprotected)",
afighterb,"战斗任务","Action Fighter (unprotected, analog controls)",
afighterc,"战斗任务","Action Fighter (FD1089B 317-unknown)",
afighterd,"战斗任务","Action Fighter (FD1089B 317-unknown, analog controls)",
afightere,"战斗任务","Action Fighter (System 16B, unprotected, analog controls)",
afighterf,"战斗任务","Action Fighter (System 16B, FD1089B 317-unknown, analog controls)",
afighterg,"战斗任务","Action Fighter (System 16B, FD1089B 317-unknown)",
afighterh,"战斗任务","Action Fighter (System 16B, FD1089A 317-0018)",
afire,"宇宙战火","Astro Fire",
afm_10,"火星攻击","Attack From Mars (1.0)",
afm_11,"火星攻击","Attack From Mars (1.1)",
afm_113,"火星攻击","Attack From Mars (1.13, Free play)",
afm_113b,"火星攻击","Attack From Mars (1.13b)",
afm_11u,"火星攻击","Attack From Mars (1.1 Ultrapin)",
afterhrs,"下班后","After Hours (0251071, US)",
aftrshok,"地震过后","Aftershock (Lazer-Tron, set 1)",
aftrshoka,"地震过后","Aftershock (Lazer-Tron, set 2)",
agallet,"石破天惊","Air Gallet (Europe)",
agalleta,"石破天惊","Air Gallet (older, Europe)",
agalletah,"石破天惊","Air Gallet (older, Hong Kong)",
agalletaj,"石破天惊","Akuu Gallet (older, Japan)",
agalletak,"石破天惊","Air Gallet (older, Korea)",
agalletat,"石破天惊","Air Gallet (older, Taiwan)",
agalletau,"石破天惊","Air Gallet (older, USA)",
agalleth,"石破天惊","Air Gallet (Hong Kong)",
agalletj,"石破天惊","Akuu Gallet (Japan)",
agalletk,"石破天惊","Air Gallet (Korea)",
agallett,"石破天惊","Air Gallet (Taiwan)",
agalletu,"石破天惊","Air Gallet (USA)",
age_cand,"糖果夹夹乐","Candy Crane (AGE)",
agentx1,"X探员(工程版,修正版1),","Agent X (prototype, rev 1)",
agentx2,"X探员(工程版,修正版2),","Agent X (prototype, rev 2)",
agentx3,"X探员(工程版,修正版3),","Agent X (prototype, rev 3)",
agentx4,"X探员(工程版,修正版4),","Agent X (prototype, rev 4)",
agress,"阿古雷司导弹大战略","Agress - Missile Daisenryaku (Japan)",
agressb,"阿古雷司导弹大战略","Agress - Missile Daisenryaku (English bootleg)",
agsoccer,"Ａ.Ｇ.足球台","A.G. Soccer Ball (R18u, 2.5L sound)",
agsoccer07,"Ａ.Ｇ.足球台","A.G. Soccer Ball (R07u)",
ainferno,"空中射程","Air Inferno (World)",
ainfernoj,"空中射程","Air Inferno (Japan)",
airass,"空袭","Air Assault (World)",
airattck,"空袭","Air Attack (set 1)",
airattcka,"空袭","Air Attack (set 2)",
airbustr,"疾风战机特别袭击队","Air Buster: Trouble Specialty Raid Unit (World)",
airbustrb,"疾风战机特别袭击队","Air Buster: Trouble Specialty Raid Unit (bootleg)",
airbustrj,"疾风战机特别袭击队","Air Buster: Trouble Specialty Raid Unit (Japan)",
airco22b,"皇牌空战22","Air Combat 22 (Japan, ACS1 Ver.B)",
aircomb,"皇牌空战","Air Combat (AC2, US)",
aircombj,"皇牌空战","Air Combat (AC1, Japan)",
airduel,"空战双鹰","Air Duel (World, M82 hardware)",
airdueljm72,"空战双鹰","Air Duel (Japan, M72 hardware)",
airduelm72,"空战双鹰","Air Duel (World, M72 hardware)",
airduelu,"空战双鹰","Air Duel (US location test, M82 hardware)",
airrace,"飞行大赛","Air Race (prototype)",
airraid,"空袭","Air Raid (Single PCB)",
airtrix,"空中特技滑板","Air Trix (Rev A)",
airtrixo,"空中特技滑板","Air Trix (original)",
airwolf,"飞狼","Airwolf",
airwolfa,"飞狼","Airwolf (US)",
ajax,"飓风直升机","Ajax",
ajaxj,"飓风直升机","Ajax (Japan)",
akamaru,"问答-中日本艺能竞猜游戏","Panel &amp; Variety Akamaru Q Joushou Dont-R",
akatana,"赤刀","Red Katana",
aking,"钓鱼王","Angler King (Japan, AG1 Ver. A)",
akiss,"麻雀天使之吻","Mahjong Angel Kiss (ver 1.0)",
akkaarrh,"阿克卡·阿赫","Akka Arrh (prototype)",
akkanvdr,"太空侵略者95-月球的进攻","Akkanbeder (Ver 2.5J 1995/06/14)",
akkanvdrs01,"Q版宇宙侵略者 (中文版)","Akkanvader (Cute Alien Invaders) (Chinese Version)",
akumajou,"恶魔城","Akuma-Jou Dracula (Japan version P)",
akumajoun,"恶魔城","Akuma-Jou Dracula (Japan version N)",
aladmdb,"阿拉丁","Aladdin (bootleg of Japanese Mega Drive version)",
albatross,"超级皇冠高尔夫","Albatross (US prototype?)",
alchemy,"炼金术","Alchemy (1J009611, NSW/ACT)",
alcon,"爱尔康战机","Alcon (US)",
alexkidd,"亚历克斯失落的星星","Alex Kidd: The Lost Stars (set 2, unprotected)",
alexkidd1,"亚历克斯失落的星星","Alex Kidd: The Lost Stars (set 1, FD1089A 317-0021)",
alg_bios,"美国雷射游戏ＢIＯＳ","American Laser Games BIOS",
